post_title,post_link,novel_title,novel_link
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299960,"在同一个屋檐下，我与已故哥哥的未婚妻恋爱了。",https://www.wenku8.net/book/4000.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299871,"我和天才女演员青梅竹马，要在萤幕上挑战接吻镜头了(和身为天才女演员的青梅竹马共演吻戏)",https://www.wenku8.net/book/3545.htm
"第五卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299870,"放学后委员",https://www.wenku8.net/book/3579.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299869,"法外大饭店",https://www.wenku8.net/book/3999.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299814,"奇世界大纵走～救援者尤里的迷界手帐～",https://www.wenku8.net/book/3991.htm
"第五卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299813,"魔女与猎犬",https://www.wenku8.net/book/3221.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299811,"Tier1姐妹 有名四姐妹没我就活不下去",https://www.wenku8.net/book/3828.htm
"第二十三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299761,"魔女之旅",https://www.wenku8.net/book/2255.htm
"第四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299760,"判处勇者刑 惩罚勇者9004队刑务纪录",https://www.wenku8.net/book/3566.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299759,"未婚夫与出轨对象私奔的我受到王子殿下的溺爱，即使现在他想回来，我也很困扰！",https://www.wenku8.net/book/3956.htm
"第五卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299758,"妹妹是不能当女友的，可是……(明明妹妹是不能做女友的)",https://www.wenku8.net/book/3224.htm
"第零卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299722,"公爵千金的家庭教师(公女殿下的家庭教师)",https://www.wenku8.net/book/2757.htm
"第十七卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299693,"怕痛的我，把防御力点满就对了",https://www.wenku8.net/book/2480.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299692,"班上的公主是我的小狗",https://www.wenku8.net/book/3998.htm
"第二十二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299691,"再见龙生你好人生",https://www.wenku8.net/book/2224.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299632,"在烟花绽放的季节守护你",https://www.wenku8.net/book/3997.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299631,"在那流星坠落的山丘，终与你相遇。",https://www.wenku8.net/book/3996.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299630,"愿明日的世界对你温柔以待",https://www.wenku8.net/book/3995.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299629,"向海许愿 向风祈祷 而后向你起誓",https://www.wenku8.net/book/3994.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299628,"DOPE缉毒部特别搜查课",https://www.wenku8.net/book/3993.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299627,"被嘲笑是窗边族编辑的我，与双胞胎女高中生展开同居生活",https://www.wenku8.net/book/3992.htm
"第六卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299626,"魔石传记 获得魔物力量的我是最强的！",https://www.wenku8.net/book/3589.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299625,"鬼人幻灯抄",https://www.wenku8.net/book/3908.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299624,"奇世界大纵走～救援者尤里的迷界手帐～",https://www.wenku8.net/book/3991.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299561,"人鱼的泡沫之恋",https://www.wenku8.net/book/3990.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299560,"拥有超弱技能「不起眼」的公会职员，其实是传说中的暗杀者",https://www.wenku8.net/book/2861.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299526,"玩乐关系",https://www.wenku8.net/book/3988.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299524,"在这个星球与你一起活下去的数亿个理由",https://www.wenku8.net/book/3987.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299523,"兼职家事服务的我，意外被校园第一美少女全家人所喜爱",https://www.wenku8.net/book/3906.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299522,"侦探不在教室里",https://www.wenku8.net/book/3989.htm
"第二十卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299476,"自称贤者弟子的贤者",https://www.wenku8.net/book/2537.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299475,"京都红庄奇谭",https://www.wenku8.net/book/3847.htm
"第八卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299446,"在男性禁入的游戏世界里，我唯一该做的事情(在男子禁止的游戏世界里，我唯一该做的事情)",https://www.wenku8.net/book/3498.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299445,"在异世界买土地开辟农场！",https://www.wenku8.net/book/3855.htm
"第十九卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299444,"公爵千金的家庭教师(公女殿下的家庭教师)",https://www.wenku8.net/book/2757.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299443,"魔王与勇者的战斗背后",https://www.wenku8.net/book/3880.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299399,"血翼王亡命谭",https://www.wenku8.net/book/2293.htm
"第十七卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299310,"公爵千金的家庭教师(公女殿下的家庭教师)",https://www.wenku8.net/book/2757.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299309,"谁才是我的百合呢！？",https://www.wenku8.net/book/3986.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299307,"雨森润奈的湿度很高",https://www.wenku8.net/book/3985.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299274,"这里是终末停滞委员会",https://www.wenku8.net/book/3947.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299240,"安逸领主的愉快领地防卫",https://www.wenku8.net/book/3905.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299222,"关于我靠前世所学让底层职业的驯魔师大翻身这档事",https://www.wenku8.net/book/3984.htm
"第八卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299221,"怪人的沙拉碗",https://www.wenku8.net/book/3354.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299220,"虚幻信任的假面舞会：诈欺师与少女的戏法旅程",https://www.wenku8.net/book/3983.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299183,"二人的蒙面作家",https://www.wenku8.net/book/3982.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299182,"灵媒侦探城冢翡翠(翡翠少女)",https://www.wenku8.net/book/3151.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299159,"放逐商人的金钱济世录",https://www.wenku8.net/book/3981.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299158,"告白击",https://www.wenku8.net/book/3980.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299123,"开挂药师的悠闲生活",https://www.wenku8.net/book/2869.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299122,"破魔阴阳师的复仇术法",https://www.wenku8.net/book/2846.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299121,"最强奴隶商的烙印魔术与美少女的堕落",https://www.wenku8.net/book/2840.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299120,"冰川老师想交个宅宅男友",https://www.wenku8.net/book/2832.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299119,"金钱在败者手中流转(钱为败者所有之物)",https://www.wenku8.net/book/2397.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299085,"泰坦 TITAN",https://www.wenku8.net/book/3979.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299084,"我们在「解读」上犯了错误(我们的『阅读理解』出错了)",https://www.wenku8.net/book/3587.htm
"短篇集",https://www.wenku8.net/modules/article/reviewshow.php?rid=299059,"轮回第7次的坏人大小姐，在原本的敌国自由自在地享受新娘生活(轮回第7次的反派千金)",https://www.wenku8.net/book/2864.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299058,"我的青梅竹马似乎是第一女主角",https://www.wenku8.net/book/3978.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299011,"爱依赖的她，成天泡在我房里",https://www.wenku8.net/book/3977.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299010,"武神传 被献祭后，受神明眷顾的我登上武艺巅峰",https://www.wenku8.net/book/3976.htm
"第六卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299009,"原本阴沉的我要向青春复仇 和那个天使般的女孩一起Re life(曾是阴角的我再战青春)",https://www.wenku8.net/book/3387.htm
"第十一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=299008,"男女之间存在纯友情吗？（不，不存在！）",https://www.wenku8.net/book/3103.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298965,"四叠半宿舍，时光机蓝调(四叠半时光机布鲁斯)",https://www.wenku8.net/book/3975.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298964,"四叠半宿舍，青春迷走(四叠半神话大系)",https://www.wenku8.net/book/889.htm
"第五卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298962,"田中家全员转生",https://www.wenku8.net/book/3271.htm
"第四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298961,"匿名拯救了厌男美女姊妹后会发生什么事？",https://www.wenku8.net/book/3645.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298960,"刹那的风景",https://www.wenku8.net/book/3443.htm
"第七卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298959,"瞬间治愈却被当成废物踢出队伍的天才治疗师，改当无照治疗师快乐过活",https://www.wenku8.net/book/3844.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298958,"极致软弱千金小姐，不小心答应了精明未婚夫的赌局",https://www.wenku8.net/book/3943.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298920,"京都红庄奇谭",https://www.wenku8.net/book/3847.htm
"第十卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298919,"男女之间存在纯友情吗？（不，不存在！）",https://www.wenku8.net/book/3103.htm
"第十四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298881,"幼女战记(谭雅战记)",https://www.wenku8.net/book/1792.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298880,"战地归来的高志同学只想过平凡高中生活",https://www.wenku8.net/book/3974.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298845,"晚上九点，阳台对面的女神学姐只属于我",https://www.wenku8.net/book/2850.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298844,"因为抓住了爸爸活女高中生的弱点，所以拜托她带狗狗散步",https://www.wenku8.net/book/2960.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298843,"与前女友令人焦灼不已的伪装结婚",https://www.wenku8.net/book/2943.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298842,"神眼的勇者",https://www.wenku8.net/book/3338.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298841,"青梅竹马就是失败flag，是真的吗？",https://www.wenku8.net/book/2996.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298840,"心跳！光之美少女",https://www.wenku8.net/book/3973.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298804,"迫于形势，和拒绝无数告白的校园女神交往了",https://www.wenku8.net/book/3972.htm
"第十四卷 下",https://www.wenku8.net/modules/article/reviewshow.php?rid=298803,"魔王学院的不适任者",https://www.wenku8.net/book/2586.htm
"第八卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298788,"位于恋爱光谱极端的我们(经验丰富的你和经验为零的我交往的故事)",https://www.wenku8.net/book/2994.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298742,"我是寻找夏目的猫",https://www.wenku8.net/book/3971.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298702,"公务员，中田忍的恶德",https://www.wenku8.net/book/3970.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298644,"最强落第贵族的剑魔双极暗斗谭",https://www.wenku8.net/book/3969.htm
"第九卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298643,"众神眷顾的男人(被神捡到的男人)",https://www.wenku8.net/book/2781.htm
"第八卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298642,"高贵魔女 第506统合战斗飞行团",https://www.wenku8.net/book/2258.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298600,"假面骑士J",https://www.wenku8.net/book/3968.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298599,"世界唯一的魔物使~转职后被误认成魔王~",https://www.wenku8.net/book/3100.htm
"第十四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298598,"平凡职业造就世界最强",https://www.wenku8.net/book/2080.htm
"第二十二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298580,"Infinite Dendrogram 无尽连锁",https://www.wenku8.net/book/2248.htm
"第四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298578,"寂静魔女 索姆斯没人要中队Reboot",https://www.wenku8.net/book/3885.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298576,"少女星间漂流记",https://www.wenku8.net/book/3735.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=298550,"重回青春时代，与孤独的她共度盛夏时光",https://www.wenku8.net/book/3965.htm
